,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags,ID
481,OSl4R,1r6/2kb4/p2Pp2p/3p2rP/8/1pN5/1PP3P1/2KR1R2 b - - 0 27,c7d6 c3e4 d6e7 e4g5,1236,74,100,298,advantage endgame master pin short,https://lichess.org/Gu8Btk7A/black#54,,2139088
482,iFMBU,8/8/p4Kp1/Pk3p1p/1PbBpP1P/6P1/8/8 b - - 0 54,b5b4 f6g6 c4e2 g6f5,1236,74,100,137,bishopEndgame crushing endgame short,https://lichess.org/uFXehErt/black#108,,3868747
483,0cZ8y,8/6k1/8/2qNpp1r/2P4p/7P/4Q1PK/8 b - - 1 46,h5g5 e2e5 g7f7 e5f6,1236,74,100,947,crushing endgame master short,https://lichess.org/pCF96OMM/black#92,,54191
484,fZvRJ,2r3k1/pbp1R1p1/1p1R3p/7Q/2P5/1P6/P1q2PPP/6K1 b - - 0 28,c7d6 h5f7 g8h8 f7g7,1236,74,100,785,endgame mate mateIn2 short,https://lichess.org/xX8kzliI/black#56,,3634818
485,10AXJ,r3n1k1/1Q2Rp2/3bp3/p1p3B1/q2pP3/3P4/4NPP1/6K1 w - - 0 33,b7a8 a4d1,1236,74,100,656,mate mateIn1 middlegame oneMove,https://lichess.org/3NxPBGFR#65,,87517
486,t8PS2,r1b2rk1/1p2q3/p1pb3p/3nB2P/3Pp3/6Q1/PP2BP2/2R2RK1 b - - 1 26,g8h7 g3g6,1236,74,100,220,mate mateIn1 middlegame oneMove,https://lichess.org/EgcQ9bOe/black#52,,4822739
487,dMBP0,6B1/6p1/p2R2k1/4pN1p/4Pnb1/r7/3K3P/8 b - - 1 49,g6g5 h2h4,1236,74,100,205,endgame master mate mateIn1 oneMove,https://lichess.org/s5m9f8Kz/black#98,,3441128
488,gx08N,3r2k1/p1NnRpPp/6p1/2pP4/p7/8/P2r1PP1/4R1K1 b - - 5 29,g8g7 c7e6 g7g8 e6d8,1236,74,100,2462,crushing endgame pin short,https://lichess.org/z2Mo4uCB/black#58,,3755050
489,wSJQe,r3r1k1/1p1q1ppp/n2b1p2/p1p5/2PP4/P2QBN2/1P3PPP/2R2RK1 w - - 0 16,d4c5 d6h2 f3h2 d7d3,1236,74,100,263,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/zoPrPxJy#31,Caro-Kann_Defense Caro-Kann_Defense_Tartakower_Variation,5113246
490,xxaNV,r1bq1rk1/pp4bp/6n1/2p2p2/4p3/NPP3P1/PR1NQPBP/R5K1 b - - 0 17,g7c3 e2c4 c8e6 c4c3,1236,74,100,585,advantage fork master middlegame short,https://lichess.org/odE3l1LX/black#34,Zukertort_Opening Zukertort_Opening_Kingside_Fianchetto,5245002
491,u4gUv,5r1k/pp4p1/2p4p/3p4/3P1qPn/2P1R2P/PPB1Q3/6K1 w - - 1 33,e2d3 f4f2 g1h1 f2g2,1237,74,100,629,endgame kingsideAttack mate mateIn2 short,https://lichess.org/y0dDh0UC#65,,4905361
492,F37ar,r5k1/p4R1p/1p1NN1p1/3n2r1/8/8/P1P3PP/6K1 b - - 1 27,g5e5 f7g7 g8h8 d6f7,1237,74,100,421,endgame mate mateIn2 short,https://lichess.org/RNZ351SN/black#54,,1316176
493,pErS7,rn2k2r/ppq2pp1/2p1p1bp/2Pp4/3PnPP1/2NBPN1P/PP6/R2QK2R w KQkq - 4 13,f4f5 c7g3 e1f1 g3f2,1237,74,100,673,mate mateIn2 middlegame short,https://lichess.org/rio14I74#25,Slav_Defense Slav_Defense_Other_variations,4481333
494,9wmdW,3b4/3P1p1p/4k3/8/3R4/pp4P1/7P/1K6 w - - 0 38,d4d3 a3a2 b1b2 d8f6 b2b3 a2a1q,1237,74,100,354,advancedPawn crushing deflection endgame exposedKing long promotion,https://lichess.org/46i5RWJn#75,,870706
495,6Yb4P,8/4k3/3P3p/4P1p1/2b1B1r1/8/p2Kp3/R7 b - - 0 51,e7d7 e4f5 c4e6 f5g4 e6g4 a1a2,1237,74,100,999,crushing endgame fork long,https://lichess.org/XQLmDeWJ/black#102,,573995
496,nNZYT,3b4/2p2kpp/p1n2p2/1pPqpN1Q/1P6/P6P/1B3PP1/6K1 b - - 7 32,f7g8 h5e8,1237,74,100,831,endgame mate mateIn1 oneMove,https://lichess.org/sFyWGbc6/black#64,,4318643
497,rQJgp,4r3/1p4pk/p4pb1/3Q3p/2P5/N5Pq/PP2PP1P/4R1K1 w - - 2 28,d5b7 g6e4 b7e4 e8e4,1237,74,100,387,advantage endgame short,https://lichess.org/LZRV0aPA#55,,4672616
498,letgt,r3r1k1/2p3pp/3p1p2/p2b4/P2BqP2/1PQ5/3R2PP/3R3K w - - 0 26,d4f6 e4e1 d1e1 e8e1,1237,74,100,213,kingsideAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/L6ZWDXLO#51,,4168072
499,Y7rCV,4N1k1/4Rn2/p2B2pp/1p5n/r2b3P/8/5PP1/3R2K1 w - - 1 36,e7e4 d4f2 g1f2 a4e4,1237,74,100,203,advantage discoveredAttack middlegame short,https://lichess.org/ySBtkSj3#71,,2983347
500,zysAd,3r4/5P1Q/8/1P3nk1/5p2/8/1P4PK/4r3 b - - 0 44,e1e6 h7g8 d8g8 f7g8q,1237,74,100,523,advancedPawn crushing endgame promotion short,https://lichess.org/R4YCa5zC/black#88,,5421987
501,CeyGj,7r/PR2bkp1/8/3p3p/8/5K2/8/8 b - - 0 37,f7e6 b7b8 e7c5 a7a8q h8b8 a8b8,1237,74,100,352,advancedPawn crushing endgame long promotion,https://lichess.org/4HUjdvmp/black#74,,1107801
502,Ynxb8,r2qk2r/p3npb1/1p2p1p1/7p/2BN1P2/5Q1P/PP4P1/R1B2RK1 b kq - 0 15,d8d4 c1e3 d4c4 f3a8,1237,74,100,1469,advantage defensiveMove master middlegame short,https://lichess.org/d4apWUMH/black#30,Bird_Opening Bird_Opening_Other_variations,3042698
503,TmtcM,2k2b2/ppp2NpQ/5q2/2P3pp/2r5/7P/PP3PP1/6KR w - - 0 22,h7g8 c4c1 g1h2 f6f4 g2g3 f4f2,1237,74,100,238,endgame kingsideAttack long mate mateIn3,https://lichess.org/6iaVR5CW#43,,2605418
504,QN4VB,8/4bpkp/4b1p1/4N3/Q2P4/2P5/P1P1q2P/2KR4 w - - 6 26,e5d3 e7g5 c1b2 e2d1,1237,74,100,841,advantage deflection endgame short,https://lichess.org/YJ6vqG9w#51,,2305980
505,CIQrh,8/4Q3/2p2rkp/1p1p1p2/pP1P3q/P3P3/3K2RP/8 b - - 2 55,g6h5 e7e8 f6g6 e8g6,1237,74,100,1329,endgame mate mateIn2 short,https://lichess.org/PwfBJFY4/black#110,,1075990
506,vkdLM,5b2/1b3pk1/2q1pNpQ/p1p1P3/2P2P2/1P3R2/P2r2PP/4R2K b - - 0 30,g7h6 f3h3 h6g7 h3h7,1238,74,100,295,hookMate master mate mateIn2 middlegame short,https://lichess.org/VnJ5JL3f/black#60,,5051759
507,43CoO,6k1/4p1bp/8/4Ppp1/1nqp1P2/7P/rBP2RPK/2Q1N3 w - - 0 28,e1d3 b4d3 c2d3 c4c1 b2c1 a2f2,1238,74,100,1370,crushing long master middlegame,https://lichess.org/Ri6U4Puf#55,,354808
508,u8O0y,r1bqk2r/ppp1ppQp/3p1np1/3N4/4P3/3P4/PP1K1PPP/n4BNR b kq - 1 10,h8g8 d5f6 e7f6 g7g8 e8e7 g8d8,1238,74,100,258,advantage long middlegame,https://lichess.org/m0pZJumk/black#20,Mieses_Opening Mieses_Opening_Other_variations,4910585
509,is3pG,8/pp4k1/3B3p/n5p1/3P4/2P5/PPK1rPP1/3R4 w - - 1 30,d1d2 e2d2 c2d2 a5c4 d2d3 c4d6,1238,74,100,94,advantage attraction endgame fork long,https://lichess.org/pL43u2my#59,,3923428
510,cbcnL,7r/2R3p1/2p1pk1p/8/3PP3/2n4N/2r2P1P/5RK1 w - - 1 23,c7c6 c3e2 g1g2 c2c6,1238,74,100,244,advantage discoveredAttack endgame short,https://lichess.org/SEmoDjCM#45,,3375056
511,gD1vd,5rk1/pbp2qpp/1p5B/8/3PP1Q1/2P5/PP4PP/R5K1 w - - 3 21,e4e5 f7f2 g1h1 f2f1 a1f1 f8f1,1238,74,100,396,endgame kingsideAttack long mate mateIn3 sacrifice,https://lichess.org/8B5s6IlV#41,,3690180
512,vQVNo,4r1k1/3b1pp1/2pp1n2/2p1P3/5N1P/1PqBQ2P/2P2PK1/4R3 b - - 0 28,e8e5 d3h7 g8h7 e3c3,1238,74,100,195,advantage discoveredAttack middlegame short,https://lichess.org/Vrm3eYpJ/black#56,,5023596
513,XUPBc,r4rk1/1pQ2ppp/p2Np3/1B1pP1q1/4n3/8/5PPP/R4RK1 b - - 0 22,a6b5 a1a8 f8a8 c7f7,1238,74,100,297,crushing middlegame short,https://lichess.org/nb1AT7bD/black#44,,2927644
514,Qevcb,2r5/8/2Pk2pp/5p2/5K2/7P/5P2/3R4 b - - 1 43,d6c6 d1c1 c6d7 c1c8 d7c8 f4e5 c8d7 e5f6,1238,74,100,354,crushing endgame rookEndgame veryLong,https://lichess.org/PrOUyfKE/black#86,,2331202
515,s4Teu,r3r1k1/pppR1ppp/2n3n1/6q1/2Q5/8/PPP3PP/1K1R4 b - - 1 22,a8d8 c4f7 g8h8 f7g7,1238,74,100,1875,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/CPiXZqlE/black#44,,4729374
516,hdRQc,2b2r2/p5k1/5p1n/3Bp2Q/8/4q3/P7/6RK b - - 1 33,g7h7 h5g6 h7h8 g6g7,1238,74,100,445,mate mateIn2 middlegame short,https://lichess.org/ollU4uV6/black#66,,3814606
517,FDjXh,2r1kbnr/pp4pp/8/2p1Np2/qn6/2P1P1B1/bP1N1PPP/1QKR1B1R w k - 1 15,b1a1 a4c2,1238,74,100,855,mate mateIn1 oneMove opening,https://lichess.org/LDX6VjgY#29,Horwitz_Defense Horwitz_Defense_Other_variations,1331165
518,AEOtR,r7/1p2qpk1/5RpP/4P3/p1pPQ3/2P5/8/6K1 b - - 0 33,g7h6 e4h4 h6g7 f6g6 g7g6 h4e7,1238,74,100,102,crushing discoveredAttack endgame long,https://lichess.org/SEecKYKm/black#66,,895607
519,lbKhK,2kr3r/ppp1pp2/5np1/7p/5Bn1/5BK1/PPP3PP/RN5R w - - 0 15,b1c3 h5h4 g3h3 g4f2,1239,74,100,478,mate mateIn2 middlegame short,https://lichess.org/L7BSXWoK#29,Modern_Defense Modern_Defense_Other_variations,4162986
520,FYNFD,5rk1/3q1ppp/p1n1r3/3p1N2/1p1Pp1Q1/2P1R3/PP3PPP/R5K1 b - - 7 21,e6g6 f5h6 g6h6 g4d7,1239,74,100,319,advantage discoveredAttack middlegame short,https://lichess.org/8MocD8pC/black#42,,1360271
521,ZS5IM,7R/4k3/6p1/1P1P1p1p/1r6/1r5P/3R2P1/5K2 b - - 0 37,b4b5 d5d6 e7d7 h8h7,1239,74,100,245,crushing endgame rookEndgame short,https://lichess.org/ls4COcDs/black#74,,3099114
522,4ymuP,r1b1kbnr/pppp1ppp/8/3q4/4N3/3BP3/2P2PPP/1R1Q1RK1 b kq - 3 12,d7d6 d3b5 d5b5 b1b5,1239,74,100,448,advantage opening short,https://lichess.org/PPcQBUtm/black#24,Englund_Gambit Englund_Gambit_Other_variations,435692
523,kIA0O,r3r2k/pp1n1Q1p/2pb2pB/5p2/3Pp1Nq/4P2P/PP3PP1/2R2RK1 b - - 3 23,e8e7 h6g7,1239,74,100,577,mate mateIn1 middlegame oneMove,https://lichess.org/SPhITYa3/black#46,,4048082
524,NfmA8,k6r/1b1rbp1p/pR2pp2/3q4/P7/3PBPP1/1Q5P/1R4K1 b - - 5 26,h8b8 b6a6 b7a6 b2b8,1239,74,100,931,discoveredAttack mate mateIn2 middlegame queensideAttack short,https://lichess.org/ve8gV1w5/black#52,,2070222
525,uPJ3Q,r1br2k1/pp3ppp/2n1pn2/3q4/8/1N1BPN2/PP3PPP/R2Q1RK1 w - - 2 14,d1e2 d5d3 e2d3 d8d3,1239,74,100,584,advantage master middlegame short,https://lichess.org/41D8AEM7#27,Trompowsky_Attack Trompowsky_Attack_Other_variations,4934550
526,urO78,5R2/8/8/6P1/4p3/5k2/7r/5K2 b - - 4 62,f3g4 g5g6 h2h6 g6g7,1239,74,100,1519,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/nZEbGF7k/black#124,,4973755
527,UALgK,6k1/3N1p2/6p1/R5P1/5K2/8/8/5r2 w - - 4 45,f4e5 f1f5 e5e4 f5a5,1239,74,100,1511,advantage endgame short skewer,https://lichess.org/EkcrbEwN#89,,2638367
528,uIqkP,3q1k1r/2p2ppN/2r4p/3p4/3B2P1/5Q1P/P7/5RK1 b - - 1 31,f8g8 f3f7 g8h7 f7g7,1239,74,100,771,mate mateIn2 middlegame short,https://lichess.org/0Av8qbnA/black#62,,4925504
529,ITdl2,r1b2rk1/pp4pp/3b3n/2p1qpN1/8/3P3P/PPP1B1P1/R1BQ1RK1 w - - 0 15,c1f4 e5d4 g1h1 d6f4,1239,74,100,443,advantage discoveredAttack kingsideAttack middlegame short,https://lichess.org/xJ8AoGJt#29,Sicilian_Defense Sicilian_Defense_McDonnell_Attack,1616102
530,DZbUk,5k2/4p2B/3p4/2pP4/1pP1Q1b1/4P1K1/q5PP/r7 b - - 6 27,g4h5 e4f5 f8g7 f5h5 a2a8 h5g6,1240,74,100,253,crushing endgame fork long,https://lichess.org/LGPFoDMg/black#54,,1187195
531,kgNW1,r4r1k/1bp5/pp2Q1p1/6Pp/2P2q2/3B3P/PP4P1/3RR1K1 w - - 1 24,e6g6 f4f2 g1h2 f2g2,1240,74,100,480,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/aN1zivGd#47,,4082629
532,1drtn,2kr3r/ppp2Qpp/2nb4/8/8/2P1BP2/PP2qP1P/R4RK1 b - - 2 14,d8f8 f7e6 c8b8 e3a7 b8a7 e6e2,1240,74,100,565,advantage discoveredAttack long middlegame queensideAttack,https://lichess.org/aDuxJbx3/black#28,Ponziani_Opening Ponziani_Opening_Other_variations,143686
533,ZeDyW,2n5/5k1p/p7/3q1p2/8/1P1B2Q1/2P5/1K6 b - - 0 42,c8e7 d3c4 d5c4 b3c4,1240,74,100,310,crushing endgame pin short,https://lichess.org/JLokvAk4/black#84,,3116328
534,pv3zk,rn2kbnr/ppp2ppp/4p3/2q5/8/1BN1P1Pb/PPP2P1P/R1BQ1RK1 b kq - 2 9,c5c6 b3a4 c6a4 c3a4,1240,74,100,372,advantage opening pin short,https://lichess.org/Sy1ZZyfH/black#18,Zukertort_Opening Zukertort_Opening_Tennison_Gambit,4540923
535,ooTMQ,3r2k1/p4pp1/2pB1q1p/2P3b1/4R3/1P1Q1P2/P5PP/6K1 w - - 3 27,d3d4 f6d4 e4d4 g5e3 g1f1 e3d4,1240,74,100,1515,advantage attraction endgame fork long,https://lichess.org/WtOOv1Kn#53,,4443925
536,73em1,8/R4pk1/6p1/p1pKp1Pp/2P4P/2b5/P7/8 w - - 4 47,d5c5 c3d4 c5d6 d4a7,1240,74,100,737,crushing endgame master short skewer,https://lichess.org/5pByTtcU#93,,618150
537,FGCD0,r7/8/6r1/P5pp/1PpPkpR1/2P1pR1P/4K3/8 w - - 0 46,f3f4 g5f4 g4g6 f4f3,1240,74,100,479,crushing endgame master rookEndgame short,https://lichess.org/ofJfTj2x#91,,1334689
538,x8Mku,1Q6/5ppk/ppbNp2p/6q1/1PP5/7P/5PP1/6K1 w - - 1 32,d6f7 g5g2,1240,74,100,215,endgame mate mateIn1 oneMove,https://lichess.org/rgc5Oz3X#63,,5172634
539,YNYZ8,8/2R4p/2b2B2/2k5/1p6/q4PK1/6PP/8 b - - 1 44,b4b3 f6e7 c5d5 e7a3 b3b2 a3b2,1240,74,100,1935,crushing endgame long skewer,https://lichess.org/Xcm9qTA2/black#88,,3005572
540,p6BwX,r1b2rk1/pp3ppp/4p3/3pP3/5P2/2qB1QP1/6KP/1R5R b - - 0 21,a8b8 d3h7 g8h7 f3c3,1240,74,100,245,advantage discoveredAttack middlegame short,https://lichess.org/oPT8fk2R/black#42,,4469003
541,8ZiYt,r2qbb1r/6k1/p3p2p/np1pPp1Q/3P3P/N1PB4/5P1K/R1B3R1 b - - 5 19,g7h7 d3f5 e6f5 h5f5 e8g6 f5g6,1240,74,100,556,long mate mateIn3 middlegame,https://lichess.org/Eo0lRUuI/black#38,,750108
542,CCmyA,r1r4k/pb2b3/3p1q2/1p1P4/6Q1/7P/PP3P2/K5R1 b - - 1 31,b7d5 g4h5 f6h6 h5h6,1240,74,100,380,fork mate mateIn2 middlegame short,https://lichess.org/HqLcNNTO/black#62,,1068004
543,oTW82,2n4Q/2P1kpp1/4p3/6P1/8/8/1p4K1/8 b - - 0 52,b2b1q h8d8,1240,74,100,2314,endgame mate mateIn1 oneMove,https://lichess.org/IVh2twMh/black#104,,4414379
544,yQIOQ,4r1k1/1p1R1pp1/p4qp1/2P5/1P2r3/1Q4PP/P4P1K/3R4 w - - 3 32,d1d2 e4e2 d2e2 e8e2,1240,74,100,702,crushing endgame pin short,https://lichess.org/kTV6ZJuA#63,,5285598
545,d5hM0,1r5k/p2R2qp/4PNp1/6P1/4P3/2Q5/r4PKP/1q6 b - - 1 37,b1e4 f6e4 g7c3 e4c3,1240,74,100,141,advantage hangingPiece middlegame short,https://lichess.org/uOZMiBOY/black#74,,3417616
546,EERRx,1k2r3/1q6/pp1P4/7p/5P2/6Pb/PP3Q1P/2R3K1 w - - 1 31,c1c7 e8e1 f2e1 b7g2,1240,74,100,457,endgame mate mateIn2 sacrifice short,https://lichess.org/tZrNoku4#61,,1244792
547,VSqWL,7r/pp2qpk1/5bp1/4p3/4Q1R1/2PP1KR1/PP3P1r/8 b - - 2 30,h8h5 g4g6 f7g6 e4g6 g7h8 g6g8,1240,74,100,544,long mate mateIn3 middlegame sacrifice,https://lichess.org/S1jTy3o9/black#60,,2751224
548,oWNCf,8/5k2/6p1/n1Pp4/5KN1/4P3/8/8 b - - 0 56,a5c6 g4e5 c6e5 f4e5 f7e7 e5d5,1241,74,100,1527,crushing endgame knightEndgame long,https://lichess.org/DQZyiIOF/black#112,,4418436
549,XKKcC,8/5pkp/pR6/4NP2/8/8/bP5r/5K2 b - - 0 35,a2d5 f5f6 g7h6 e5g4 h6g6 g4h2,1241,74,100,340,advantage endgame fork long,https://lichess.org/73QBsORT/black#70,,2913461
550,L0jpl,r7/1p4k1/p2p1pp1/2p1p3/2B1P3/2PP4/PP3qb1/1R2Q1RK w - - 8 26,g1g2 a8h8 g2h2 f2h2,1241,74,100,925,endgame kingsideAttack mate mateIn2 short,https://lichess.org/3u3RX034#51,,1837206
551,qVy2J,8/1Rp3r1/3p4/Pp1P1k1K/1P6/8/8/8 w - - 2 46,a5a6 g7h7,1241,74,100,1900,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/VrtoMife#91,,4592605
552,og07E,3Q4/1b3ppk/p1q5/1pB2N2/1P2p3/P6P/1b3PP1/6K1 b - - 10 36,e4e3 d8h4 c6h6 f5h6,1241,74,100,319,crushing endgame master short,https://lichess.org/aIiDRcoQ/black#72,,4431865
553,4wbZN,r1b2rk1/p3Bppp/1qpp4/4p3/2B1P3/2N4n/PPP1Q1PP/1R2R1K1 w - - 2 14,g1f1 b6g1,1241,74,100,638,mate mateIn1 middlegame oneMove,https://lichess.org/Q833JlMq#27,Sicilian_Defense Sicilian_Defense_Classical_Variation,432608
554,TXtO5,2bq4/6pk/p4p2/2p1pN2/2P1P1P1/1P2Q3/5PK1/8 b - - 0 31,d8d1 e3h3 h7g8 f5e7 g8f7 e7c8,1241,74,100,1423,crushing endgame fork long master,https://lichess.org/DZd6Jgw8/black#62,,2584205
555,2xKub,5r2/7k/8/5pR1/4p1p1/4P1P1/5P1K/8 w - - 8 56,h2g2 h7h6 g5f5 f8f5,1241,74,100,287,crushing endgame master rookEndgame short trappedPiece,https://lichess.org/hGqVswhF#111,,258608
556,PhYrC,r3k1r1/1bp1np2/p1q4p/4B3/4P3/1P1Q4/P4PPK/R2R4 b q - 2 20,c6e4 d3d7 e8f8 d7d8 a8d8 d1d8,1241,74,100,1319,long mate mateIn3 middlegame sacrifice,https://lichess.org/m6IzmnBP/black#40,,2247673
557,TvRss,4Q3/6k1/3P4/5Kp1/6P1/5q2/5P2/8 w - - 1 58,f5g5 f3f6 g5h5 f6h6,1241,74,100,193,endgame master masterVsMaster mate mateIn2 queenEndgame short,https://lichess.org/TVpDMtPX#115,,2617531
558,Jxxkt,5bk1/1Q3b2/p3pp1p/6p1/1P1P4/1qr2PBP/6P1/2R1R1K1 w - - 0 34,b7a6 c3c1 e1c1 b3e3 g1h2 e3c1,1241,74,100,285,advantage attraction clearance fork long middlegame,https://lichess.org/0ndP8Jcv#67,,1746228
559,g0tLx,2r1r2k/3R1p1p/b7/2B2p2/1PP1p2R/4PP2/4K1PP/8 w - - 0 29,d7f7 a6c4 e2f2 c4f7,1241,74,100,505,advantage endgame fork short,https://lichess.org/7m44tOzf#57,,3673301
560,CgRd6,4Q3/1b2R3/1k6/5p2/p1q5/4rN2/PP4PP/7K w - - 0 43,e7e3 c4f1 f3g1 f1g2,1242,74,100,466,endgame mate mateIn2 short,https://lichess.org/8HO6Aitj#85,,1109927
561,CJDZP,3r4/1b3Bk1/1p4p1/2p3rP/4p3/1QP1n2q/1P3RPN/3R2K1 w - - 1 33,d1d8 g5g2 f2g2 h3g2,1242,74,100,309,mate mateIn2 middlegame short,https://lichess.org/Dvaiojib#65,,1077091
562,9N8o6,R4NQ1/8/5ppk/2p5/2Pp4/6bP/2q1K3/8 w - - 10 50,e2f3 c2f2 f3g4 f2f4,1242,74,100,744,endgame mate mateIn2 short,https://lichess.org/d95ibkUD#99,,820430
563,ZAh7i,2r3k1/1p3pbp/p2R2p1/P3p3/4P3/1P2B3/5PPP/6K1 b - - 2 28,c8c3 d6d8 g7f8 e3h6 c3c1 h6c1,1242,74,100,841,crushing endgame long pin,https://lichess.org/nqHfxRv3/black#56,,3074658
564,kwigN,8/p7/6P1/5Q2/1P6/P1npr1K1/2k5/8 w - - 3 63,g3h4 e3e4 h4g5 d3d2,1242,74,100,1610,advancedPawn crushing endgame master short,https://lichess.org/pbS77lkj#125,,4105576
565,dIYWy,8/5p2/6pk/3Q1q2/5P2/P5P1/2rR2KP/8 w - - 1 42,d5f5 c2d2 g2f1 g6f5,1242,74,100,1602,crushing endgame hangingPiece intermezzo queenRookEndgame short,https://lichess.org/sIWbfW6Q#83,,3435995
566,ZlYqi,5r1k/7p/4Q1pn/3p4/3N1P2/1P5P/2R3PK/q7 w - - 5 36,c2c7 a1d4 e6e5 d4e5,1242,74,100,260,advantage endgame hangingPiece short,https://lichess.org/zBSWO07P#71,,3126824
567,JMseG,8/2q2pQ1/p3p2p/4N1pk/6P1/1P1p3P/P3b2K/8 b - - 0 43,e2g4 h3g4 h5h4 g7h6,1242,74,100,1031,endgame mate mateIn2 short,https://lichess.org/zdzvcrw5/black#86,,1694190
568,iLhku,5r2/4k3/5Np1/3Pp1Pp/1PP4r/3KPp2/8/5R2 w - - 0 45,f1f3 e5e4 f6e4 f8f3,1242,74,100,906,advantage endgame fork short,https://lichess.org/jEO5q1J0#89,,3877684
569,2Oy01,r4k1r/1qn2pp1/2p2n1p/2P2N2/4P3/3Q2PP/5PBK/3R4 b - - 6 28,b7c8 d3d6 f8g8 f5e7,1242,74,100,199,advantage middlegame short,https://lichess.org/19XL7iDk/black#56,,210184
570,jUdbI,5r1k/7p/3b2p1/4q3/8/3P3Q/P2B2P1/R6K w - - 3 31,a1e1 e5e1 d2e1 f8f1,1242,74,100,2042,endgame mate mateIn2 sacrifice short,https://lichess.org/P003bQHR#61,,3978117
571,3Rzl3,8/p7/5p1k/5P2/3p4/1P6/P7/3K4 w - - 0 57,b3b4 h6g5 d1c2 g5f5 c2d3 f5e5,1242,74,100,306,crushing defensiveMove endgame long master pawnEndgame,https://lichess.org/b0Jq9RRF#113,,302011
572,lWhEG,2r2r1k/3R4/ppn2P2/2p5/5R1p/P2P4/1PP3PP/7K b - - 1 40,c6e5 f4h4 h8g8 d7g7,1242,74,100,383,endgame mate mateIn2 short,https://lichess.org/dq2hgfLm/black#80,,4156428
573,VCSfy,5k2/5r2/4p3/3p2P1/3P1q2/6RK/4Q1P1/8 w - - 3 45,e2h5 f4f5 h3h2 f7h7,1242,74,100,279,advantage endgame master pin short,https://lichess.org/qyMpOmD2#89,,2728215
574,3ybQ3,5rk1/p4ppb/2n1p3/8/4q3/2P4P/PQ1R4/2K3R1 b - - 1 30,f8b8 b2b8 c6b8 d2d8,1242,74,100,821,mate mateIn2 middlegame sacrifice short,https://lichess.org/CODhGQFl/black#60,,348075
575,WemXD,6rk/p3qpbp/1pp2N2/5P2/3P2Q1/2P5/PP3KRP/4r3 w - - 2 30,f6g8 e7e3,1242,74,100,691,endgame mate mateIn1 oneMove,https://lichess.org/8fbvdsx2#59,,2855127
576,QKEqd,1r5k/1p4pp/p7/4R3/1P1P1n1q/P4P2/3Q1P1P/2R2K2 w - - 5 33,d2e3 h4h3 f1e1 f4g2 e1e2 g2e3,1242,74,100,1418,advantage endgame fork long,https://lichess.org/0nUESuCW#65,,2301929
577,BmXeJ,r4rk1/ppqn2pp/2p5/3pp3/4P3/2P1NN1P/PP4PK/R1B1Q3 w - - 0 21,e4d5 e5e4 e1g3 c7g3 h2g3 e4f3,1242,74,100,591,advantage discoveredAttack long middlegame,https://lichess.org/057ERvpa#41,,1030975
578,VI6xo,3N4/1R3pkp/5rp1/6P1/8/3n1PK1/8/8 b - - 0 40,f6f5 d8e6 g7h8 b7b8,1242,74,100,152,endgame mate mateIn2 pin short,https://lichess.org/gc81tADt/black#80,,2736163
579,6gDcq,5b1k/1b4q1/3p1N1p/1p1P1Q2/7N/6PP/1r3P1K/8 b - - 2 40,b7c8 h4g6 g7g6 f5g6,1243,74,100,450,crushing middlegame short,https://lichess.org/gq4wtyJ0/black#80,,585042
580,UgC0R,8/6p1/p1p1p1kp/P1PpP3/3Pb1P1/4KN1P/8/8 w - - 1 39,f3e1 g6g5 e1f3 e4f3 e3f3 g5h4,1243,74,100,984,crushing endgame long,https://lichess.org/moWLjZm0#77,,2682617
581,l5X4e,5rk1/ppq3p1/4pr1p/2PpN3/1P1Pb1P1/P6P/3Q3K/2R2R2 w - - 2 32,d2e3 f6f1 c1f1 f8f1,1243,74,100,126,crushing middlegame short,https://lichess.org/qVfj0QTW#63,,4117918
582,Xck28,8/1pp4R/3p2k1/p3p1r1/5q2/5P2/PP6/1K5Q b - - 1 35,g6f5 h7f7 f5e6 f7f4,1243,74,100,459,advantage endgame short skewer,https://lichess.org/SWcdTpRL/black#70,,2939321
583,cn1EZ,3r2k1/1pQq2p1/p2Pp2p/8/8/8/PP3PPP/3R2K1 w - - 3 25,g2g3 d7c7 d6c7 d8d1 g1g2 d1c1,1243,74,100,260,crushing discoveredAttack endgame long,https://lichess.org/0Ujwk9qp#49,,3391039
584,U6IhO,1R2Q1bk/6p1/5q1p/8/3pP3/3B2PP/7K/2r2n2 w - - 0 41,d3f1 f6f2 f1g2 f2g1,1243,74,100,464,endgame fork mate mateIn2 short,https://lichess.org/1Nf5fXrP#81,,2632656
585,RionM,5R2/8/4N2k/1p2N3/p3K3/3P4/2p4P/1r6 b - - 0 48,c2c1q f8h8,1243,74,100,321,endgame mate mateIn1 oneMove,https://lichess.org/zt7iuMBF/black#96,,2424573
